url,type,slug,title,meta_description,canonical,status,og_image
https://greenturtlekava.co/event/memorial-day-may-25/,event,memorial-day-may-25,Memorial Day - Green Turtle Kava Bar,"Join Green Turtle Kava this Memorial Day for live DJ, great food, community vibes, and 10% off for veterans as we honor our heroes. 🇺🇸",https://greenturtlekava.co/event/memorial-day-may-25/,200,https://greenturtlekava.co/wp-content/uploads/2026/05/Memorial-Day-–-Remember-Honor-our-heroes.jpg
https://greenturtlekava.co/event/trivia-night-may-20/,event,trivia-night-may-20,Trivia Night - Green Turtle Kava Bar,"Trivia Night at Green Turtle Kava Bar – chill vibes, smooth kava, and friendly competition. Bring your crew, test your smarts, and have a great time!",https://greenturtlekava.co/event/trivia-night-may-20/,200,https://greenturtlekava.co/wp-content/uploads/2026/05/Trivia-Night-1.jpg
https://greenturtlekava.co/event/physical-therapy-and-dry-needling-may-16/,event,physical-therapy-and-dry-needling-may-16,Physical Therapy and Dry Needling - Green Turtle Kava Bar,Join Dr. Dana Scioli at Green Turtle Kava Bar for a wellness session on physical therapy and dry needling focused on recovery and mobility.,https://greenturtlekava.co/event/physical-therapy-and-dry-needling-may-16/,200,https://greenturtlekava.co/wp-content/uploads/2026/05/Physical-Therapy-and-Dry-Needling-with-Dr.-Dana-Scioli.jpg
https://greenturtlekava.co/event/live-music-may-14/,event,live-music-may-14,Live Music - Green Turtle Kava Bar,"Enjoy live music from multiple artists at Green Turtle Kava Bar in St. Augustine with chill vibes, great drinks, and exciting BOGO hours!",https://greenturtlekava.co/event/live-music-may-14/,200,https://greenturtlekava.co/wp-content/uploads/2026/05/Live-Music.jpg
https://greenturtlekava.co/event/lets-make-bookmarks-together-may-9/,event,lets-make-bookmarks-together-may-9,Bookmarks Together - Green Turtle Kava Bar,Create handmade bookmarks at Green Turtle Kava Bar in St. Augustine while enjoying relaxing vibes and a fun Mother’s Day gift idea!,https://greenturtlekava.co/event/lets-make-bookmarks-together-may-9/,200,https://greenturtlekava.co/wp-content/uploads/2026/05/Lets-Make-Bookmarks-Together.jpg
https://greenturtlekava.co/event/trivia-night-may-6/,event,trivia-night-may-6,Trivia Night - Green Turtle Kava Bar,"Trivia Night at Green Turtle Kava Bar – chill vibes, smooth kava, and friendly competition. Bring your crew, test your smarts, and have a great time!",https://greenturtlekava.co/event/trivia-night-may-6/,200,https://greenturtlekava.co/wp-content/uploads/2026/05/Trivia-Night.jpg
https://greenturtlekava.co/event/physical-therapy-april-25/,event,physical-therapy-april-25,Physical Therapy - Green Turtle Kava Bar,"Experience physical therapy and dry needling at Green Turtle Kava Bar. Relax, recover, and feel refreshed in a calming wellness session.",https://greenturtlekava.co/event/physical-therapy-april-25/,200,https://greenturtlekava.co/wp-content/uploads/2026/04/Physical-Therapy-and-Dry-Needling.jpg
https://greenturtlekava.co/event/aura-and-tarot-readings-april-19/,event,aura-and-tarot-readings-april-19,Aura and Tarot Readings - Green Turtle Kava Bar,"Enjoy Aura & Tarot Readings at Green Turtle Kava Bar! Gain insight, explore your energy, and sip kava for a night of spiritual guidance.",https://greenturtlekava.co/event/aura-and-tarot-readings-april-19/,200,https://greenturtlekava.co/wp-content/uploads/2026/04/Aura-and-Tarot-Readings.jpg
https://greenturtlekava.co/event/dirty-bingo-april-18/,event,dirty-bingo-april-18,Dirty Bingo - Green Turtle Kava Bar,"Join us for Dirty Bingo at Green Turtle Kava Bar – cheeky laughs, good vibes, and smooth kava. Game night just got a whole lot more fun!",https://greenturtlekava.co/event/dirty-bingo-april-18/,200,https://greenturtlekava.co/wp-content/uploads/2026/04/Dirty-Bingo.jpg
https://greenturtlekava.co/event/live-music-april-16/,event,live-music-april-16,Live Music - Green Turtle Kava Bar,"Enjoy live music by multiple artists at Green Turtle Kava Bar. Relax with great vibes, drinks, and special BOGO hours.",https://greenturtlekava.co/event/live-music-april-16/,200,https://greenturtlekava.co/wp-content/uploads/2026/04/LIVE-MUSIC.jpg
https://greenturtlekava.co/event/trivia-night-april-15/,event,trivia-night-april-15,Trivia Night - Green Turtle Kava Bar,"Trivia Night at Green Turtle Kava Bar – chill vibes, smooth kava, and friendly competition. Bring your crew, test your smarts, and have a great time!",https://greenturtlekava.co/event/trivia-night-april-15/,200,https://greenturtlekava.co/wp-content/uploads/2026/04/Trivia-Night-2.jpg
https://greenturtlekava.co/event/make-clay-keychains-april-11/,event,make-clay-keychains-april-11,Clay Keychains - Green Turtle Kava Bar,"Create clay keychains at Green Turtle Kava Bar. Enjoy a fun workshop, relaxing vibes, great drinks, and everything you need included.",https://greenturtlekava.co/event/make-clay-keychains-april-11/,200,https://greenturtlekava.co/wp-content/uploads/2026/04/Clay-Keychains.jpg
https://greenturtlekava.co/event/karaoke-night-march-25/,event,karaoke-night-march-25,Karaoke Night - Green Turtle Kava Bar,"Experience a lively Karaoke Night at Green Turtle Kava Bar on Dec 10! Sing, cheer, enjoy great drinks, and unwind with fun mid-week vibes.",https://greenturtlekava.co/event/karaoke-night-march-25/,200,https://greenturtlekava.co/wp-content/uploads/2026/03/Karaoke-Night.jpg
https://greenturtlekava.co/event/paint-night-march-21/,event,paint-night-march-21,Paint Night - Green Turtle Kava Bar,"Enjoy Paint Night at Green Turtle Kava Bar! Sip kava, get creative & have fun with friends in relaxed, artistic atmosphere. Let your imagination flow.",https://greenturtlekava.co/event/paint-night-march-21/,200,https://greenturtlekava.co/wp-content/uploads/2026/03/Paint-Night.jpg
https://greenturtlekava.co/event/trivia-night-march-18/,event,trivia-night-march-18,Trivia Night - Green Turtle Kava Bar,"Think you’ve got the brains to win it all? Join us for Trivia Night at Green Turtle Kava Bar-fun vibes, great kava, and free bar tabs for winners!",https://greenturtlekava.co/event/trivia-night-march-18/,200,https://greenturtlekava.co/wp-content/uploads/2026/03/Trivia-Night.jpg
https://greenturtlekava.co/event/flower-pot-painting-march-14/,event,flower-pot-painting-march-14,Flower Pot Painting - Green Turtle Kava Bar,"Join us for Flower Pot Painting at Green Turtle Kava Bar! Paint a pot, plant seeds, and enjoy a fun creative afternoon in St. Augustine.",https://greenturtlekava.co/event/flower-pot-painting-march-14/,200,https://greenturtlekava.co/wp-content/uploads/2026/03/Flower-Pot-Painting.jpg
https://greenturtlekava.co/event/live-music-march-12/,event,live-music-march-12,Live Music - Green Turtle Kava Bar,Live music and BOGO specials during the day at Green Turtle Kava Bar. The perfect spot in St. Augustine for chill vibes and great company.,https://greenturtlekava.co/event/live-music-march-12/,200,https://greenturtlekava.co/wp-content/uploads/2026/03/Live-Music.jpg
https://greenturtlekava.co/event/dirty-bingo-february-28/,event,dirty-bingo-february-28,Dirty Bingo - Green Turtle Kava Bar,"Join us for Dirty Bingo at Green Turtle Kava Bar – cheeky laughs, good vibes, and smooth kava. Game night just got a whole lot more fun!",https://greenturtlekava.co/event/dirty-bingo-february-28/,200,https://greenturtlekava.co/wp-content/uploads/2026/02/Dirty-Bingo.jpg
https://greenturtlekava.co/event/karaoke-night-february-25/,event,karaoke-night-february-25,Karaoke Night - Green Turtle Kava Bar,"Sing, sip, and shine at Karaoke Night at Green Turtle Kava Bar! Grab the mic, enjoy kava, and have a night filled with music, laughter, and friends!",https://greenturtlekava.co/event/karaoke-night-february-25/,200,https://greenturtlekava.co/wp-content/uploads/2026/02/Karaoke-Night.jpg
https://greenturtlekava.co/event/massage-and-dry-needling-february-21/,event,massage-and-dry-needling-february-21,massage and dry needling - Green Turtle Kava Bar,"Massage and Dry Needling with Dr. Dana Scioli at Green Turtle Kava in St. Augustine. Relieve pain, reduce tension, and improve mobility.",https://greenturtlekava.co/event/massage-and-dry-needling-february-21/,200,https://greenturtlekava.co/wp-content/uploads/2026/02/Massage-and-Dry-Needling-with-Dr.-Dana-Scioli.jpg
https://greenturtlekava.co/event/trivia-night-february-18/,event,trivia-night-february-18,Trivia Night - Green Turtle Kava Bar,"Trivia Night at Green Turtle Kava Bar – chill vibes, smooth kava, and friendly competition. Bring your crew, test your smarts, and have a great time!",https://greenturtlekava.co/event/trivia-night-february-18/,200,https://greenturtlekava.co/wp-content/uploads/2026/02/Trivia-Night.jpg
https://greenturtlekava.co/event/valentines-ice-cream-party-february-14/,event,valentines-ice-cream-party-february-14,Valentine’s Ice Cream Party - Green Turtle Kava Bar,"Join the Valentine’s Ice Cream Party at Green Turtle Kava Bar for sweet treats, cozy vibes, and a fun celebration on Feb 14.",https://greenturtlekava.co/event/valentines-ice-cream-party-february-14/,200,https://greenturtlekava.co/wp-content/uploads/2026/02/Valentines-Ice-Cream-Party.jpg
https://greenturtlekava.co/event/astrology-reading-january-24/,event,astrology-reading-january-24,Astrology Reading - Green Turtle Kava Bar,Join us at Green Turtle Kava Bar in St Augustine for an exciting Astrology Reading experience. Get an enchanting evening of astrology readings.,https://greenturtlekava.co/event/astrology-reading-january-24/,200,https://greenturtlekava.co/wp-content/uploads/2026/01/Astrology-Readings.jpg
https://greenturtlekava.co/event/trivia-night-january-21/,event,trivia-night-january-21,Trivia Night - Green Turtle Kava Bar,"Think you’ve got the brains to win it all? Join us for Trivia Night at Green Turtle Kava Bar—fun vibes, great kava, and free bar tabs for winners!",https://greenturtlekava.co/event/trivia-night-january-21/,200,https://greenturtlekava.co/wp-content/uploads/2026/01/Trivia-Night-Jan-21.jpg
https://greenturtlekava.co/event/aura-and-tarot-readings-january-17/,event,aura-and-tarot-readings-january-17,Aura and Tarot Readings - Green Turtle Kava Bar,"Enjoy Aura & Tarot Readings at Green Turtle Kava Bar! Gain insight, explore your energy, and sip kava for a night of spiritual guidance.",https://greenturtlekava.co/event/aura-and-tarot-readings-january-17/,200,https://greenturtlekava.co/wp-content/uploads/2026/01/Aura-Tarot-Readings.jpg
https://greenturtlekava.co/event/merry-christmas-party-december-25/,event,merry-christmas-party-december-25,Merry Christmas Party - Green Turtle Kava Bar,"Join the Christmas Day celebration at Green Turtle Kava on December 25th featuring dinner at 6 PM, live DJ music, and a holiday costume contest.",https://greenturtlekava.co/event/merry-christmas-party-december-25/,200,https://greenturtlekava.co/wp-content/uploads/2025/12/Merry-Christmas-Party.jpg
https://greenturtlekava.co/event/ugly-sweater-contest-december-20/,event,ugly-sweater-contest-december-20,Ugly Sweater Contest - Green Turtle Kava Bar,"Join Green Turtle Kava Bar for an Ugly Sweater Contest on Dec 20 at 8 PM. Festive vibes, great kava, fun competition, and holiday cheer in St. Augustine.",https://greenturtlekava.co/event/ugly-sweater-contest-december-20/,200,https://greenturtlekava.co/wp-content/uploads/2025/12/Ugly-Sweater-Contest.jpg
https://greenturtlekava.co/event/trivia-night-december-17/,event,trivia-night-december-17,Trivia Night - Green Turtle Kava Bar,"Think you’ve got the brains to win it all? Join us for Trivia Night at Green Turtle Kava Bar—fun vibes, great kava, and free bar tabs for winners!",https://greenturtlekava.co/event/trivia-night-december-17/,200,https://greenturtlekava.co/wp-content/uploads/2025/12/Trivia-Night-17.jpg
https://greenturtlekava.co/event/white-elephant-magic-tournament-dec-14/,event,white-elephant-magic-tournament-dec-14,White Elephant Magic Tournament - Green Turtle Kava Bar,"Join Green Turtle Kava Bar’s White Elephant Magic Tournament! Bring a wrapped Magic deck, swap, and battle in a fun, festive twist on competitive play.",https://greenturtlekava.co/event/white-elephant-magic-tournament-dec-14/,200,https://greenturtlekava.co/wp-content/uploads/2025/12/White-Elephant-Magic-Tournament.jpg
https://greenturtlekava.co/event/gingerbread-house-building-december-13/,event,gingerbread-house-building-december-13,Gingerbread House Building Party - Green Turtle Kava Bar,"Join Green Turtle Kava Bar for a fun Gingerbread House Building Party filled with sweets, cozy drinks, creativity, and holiday cheer for friends and families.",https://greenturtlekava.co/event/gingerbread-house-building-december-13/,200,https://greenturtlekava.co/wp-content/uploads/2025/12/Gingerbread-House-Building-Party.jpg
https://greenturtlekava.co/event/karaoke-night-december-10/,event,karaoke-night-december-10,Karaoke Night - Green Turtle Kava Bar,"Experience a lively Karaoke Night at Green Turtle Kava Bar on Dec 10! Sing, cheer, enjoy great drinks, and unwind with fun mid-week vibes.",https://greenturtlekava.co/event/karaoke-night-december-10/,200,https://greenturtlekava.co/wp-content/uploads/2025/12/Karaoke-Night.jpg
https://greenturtlekava.co/event/thanksgiving-potluck-november-27/,event,thanksgiving-potluck-november-27,Thanksgiving Potluck - Green Turtle Kava Bar,"Join us for a warm and cozy Thanksgiving Potluck at Green Turtle Kava Bar on Nov 27th at 6 PM. Enjoy good vibes, bring a dish, and celebrate.",https://greenturtlekava.co/event/thanksgiving-potluck-november-27/,200,https://greenturtlekava.co/wp-content/uploads/2025/11/THANKSGIVING-POTLUCK.jpg
https://greenturtlekava.co/event/karaoke-night-november-26/,event,karaoke-night-november-26,Karaoke Night - Green Turtle Kava Bar,"Sing, laugh, and enjoy drinks at Karaoke Night at Green Turtle Kava Bar on Wednesday, Nov 26—fun, music, good vibes, and excitement await!",https://greenturtlekava.co/event/karaoke-night-november-26/,200,https://greenturtlekava.co/wp-content/uploads/2025/11/Karaoke-Night.jpg
https://greenturtlekava.co/event/bingo-night-november-22/,event,bingo-night-november-22,Bingo Night - Green Turtle Kava Bar,Enjoy a lively evening at Green Turtle Kava Bar’s Bingo Night! Sip kava and indulge in laughter-filled fun!,https://greenturtlekava.co/event/bingo-night-november-22/,200,https://greenturtlekava.co/wp-content/uploads/2025/11/Bingo-Night.jpg
https://greenturtlekava.co/event/trivia-night-november-19/,event,trivia-night-november-19,Trivia Night - Green Turtle Kava Bar,"Join Trivia Night at Green Turtle Kava Bar on November 19 at 8 PM, fun trivia games, great vibes, and awesome free bar tabs for the winners!",https://greenturtlekava.co/event/trivia-night-november-19/,200,https://greenturtlekava.co/wp-content/uploads/2025/11/Trivia-Night-Green-Turtle-Kava-Bar.jpg
https://greenturtlekava.co/event/astrology-and-birth-chart-readings-nov-15/,event,astrology-and-birth-chart-readings-nov-15,Astrology And Birth Chart Readings - Green Turtle Kava Bar,"Astrology and birth chart readings on Nov 15 at Green Turtle Kava Bar—discover insights, guidance, and cosmic clarity in a calm, welcoming space.",https://greenturtlekava.co/event/astrology-and-birth-chart-readings-nov-15/,200,https://greenturtlekava.co/wp-content/uploads/2025/11/Astrology-And-Birth-Chart-Readings.jpg
https://greenturtlekava.co/event/halloween-costume-party-oct-31/,event,halloween-costume-party-oct-31,Halloween Costume Party - Green Turtle Kava Bar,"Celebrate Halloween at Green Turtle Kava Bar on Friday, Oct 31! Dress up, win bar tabs, enjoy music, laughs, and spooky fun with friends.",https://greenturtlekava.co/event/halloween-costume-party-oct-31/,200,https://greenturtlekava.co/wp-content/uploads/2025/10/Halloween-Costume-Party-at-Green-Turtle-Kava-Bar.jpg
https://greenturtlekava.co/event/karaoke-night-october-29/,event,karaoke-night-october-29,Karaoke Night - Green Turtle Kava Bar,"Sing, laugh, and enjoy drinks at Karaoke Night at Green Turtle Kava Bar on Wednesday, Oct 19—fun, music, good vibes, and excitement await!",https://greenturtlekava.co/event/karaoke-night-october-29/,200,https://greenturtlekava.co/wp-content/uploads/2025/10/Karaoke-Night-GREEN-TURTLE-KAVA-BAR.jpg
https://greenturtlekava.co/event/black-ops-zombie-battel-october-19/,event,black-ops-zombie-battel-october-19,Black OPS 6 Zombie Battel - Green Turtle Kava Bar,"Survive the undead in Call of Duty: Black Ops 6 Zombie Battle at Green Turtle Kava Bar, St. Augustine, thrills, strategy, fun, and excitement await!",https://greenturtlekava.co/event/black-ops-zombie-battel-october-19/,200,https://greenturtlekava.co/wp-content/uploads/2025/10/Call-of-Duty-Black-Ops-6-Zombie-Battle-at-Green-Turtle-Kava-Bar.jpg
https://greenturtlekava.co/event/aura-and-tarot-readings-october-18/,event,aura-and-tarot-readings-october-18,Aura and Tarot Readings - Green Turtle Kava Bar,"Enjoy Aura & Tarot Readings at Green Turtle Kava Bar! Gain insight, explore your energy, and sip kava for a night of spiritual guidance.",https://greenturtlekava.co/event/aura-and-tarot-readings-october-18/,200,https://greenturtlekava.co/wp-content/uploads/2025/10/Aura-and-Tarot-Readings-at-Green-Turtle-Kava-Bar.jpg
https://greenturtlekava.co/event/trivia-night-october-15/,event,trivia-night-october-15,Trivia Night - Green Turtle Kava Bar,"Join Trivia Night at Green Turtle Kava Bar on Oct 15 at 8 PM, fun trivia games, great vibes, and awesome free bar tabs for the winners!",https://greenturtlekava.co/event/trivia-night-october-15/,200,https://greenturtlekava.co/wp-content/uploads/2025/10/Trivia-Night.jpg
https://greenturtlekava.co/event/vampire-ball-october-11/,event,vampire-ball-october-11,Vampire Ball Anniversary Party - Green Turtle Kava Bar,"Join the 4th Vampire Ball at Green Turtle Kava Bar in St. Augustine on Oct 11 at 8 PM for a night of DJ beats, kava, herbal drinks, and spooky fun.",https://greenturtlekava.co/event/vampire-ball-october-11/,200,https://greenturtlekava.co/wp-content/uploads/2025/10/Vampire-Ball-Anniversary-Party-with-DJ-at-Green-Turtle-Kava-Bar.png
https://greenturtlekava.co/event/open-mic-night-october-6/,event,open-mic-night-october-6,Open Mic Night - Green Turtle Kava Bar,"Express yourself at Open Mic Night! Music, comedy, poetry & more, all acts welcome. Sip kava and enjoy the creativity at Green Turtle Kava Bar.",https://greenturtlekava.co/event/open-mic-night-october-6/,200,https://greenturtlekava.co/wp-content/uploads/2025/10/Open-Mic-Night-at-Green-Turtle-Kava-Bar.png
https://greenturtlekava.co/event/physical-therapy-october-4/,event,physical-therapy-october-4,Physical Therapy - Green Turtle Kava Bar,"Join us at Green Turtle Kava Bar on Sat, Oct 4, for expert Physical Therapy tips, kava, herbal teas, and great vibes.",https://greenturtlekava.co/event/physical-therapy-october-4/,200,https://greenturtlekava.co/wp-content/uploads/2025/10/Physical-Therapy-at-Green-Turtle-Kava.png
https://greenturtlekava.co/event/edm-night-live-with-dj-may-15/,event,edm-night-live-with-dj-may-15,EDM Night Live with DJ,"Join us for EDM Night at Green Turtle Kava Bar with a live DJ, epic vibes, and your favorite kava in hand.",https://greenturtlekava.co/event/edm-night-live-with-dj-may-15/,200,https://greenturtlekava.co/wp-content/uploads/2025/05/EDM-Night-Live-with-DJ-at-Green-Turtle-Kava.jpg
https://greenturtlekava.co/event/trivia-night-may-7/,event,trivia-night-may-7,Trivia Night - Green Turtle Kava Bar,"Think you’ve got the brains to win it all? Join us for Trivia Night at Green Turtle Kava Bar—fun vibes, great kava, and free bar tabs for winners!",https://greenturtlekava.co/event/trivia-night-may-7/,200,https://greenturtlekava.co/wp-content/uploads/2025/05/Trivia-Night-at-Green-Turtle-Kava-Bar.jpg
https://greenturtlekava.co/event/open-mic-night-may-5/,event,open-mic-night-may-5,Open Mic Night - Green Turtle Kava Bar,"Express yourself at Open Mic Night! Music, comedy, poetry & more—all acts welcome. Sip kava and enjoy the creativity at Green Turtle Kava Bar.",https://greenturtlekava.co/event/open-mic-night-may-5/,200,https://greenturtlekava.co/wp-content/uploads/2025/05/Open-Mic-at-Green-Turtle-Kava-Bar.jpg
https://greenturtlekava.co/event/karaoke-night-april-30/,event,karaoke-night-april-30,Karaoke Night - Green Turtle Kava Bar,"Sing, sip kava, and shine at Green Turtle Kava Bar’s Karaoke Night! Join us for music, laughs, and a night full of good vibes & great performances.",https://greenturtlekava.co/event/karaoke-night-april-30/,200,https://greenturtlekava.co/wp-content/uploads/2025/04/Karaoke-Night-at-Green-Turtle-Kava-Bar.jpg
https://greenturtlekava.co/event/trivia-night-april-23/,event,trivia-night-april-23,Trivia Night - Green Turtle Kava Bar,"Test your knowledge at Trivia Night at Green Turtle Kava Bar! Fun vibes, kava, team play, and free bar tabs for the winners!",https://greenturtlekava.co/event/trivia-night-april-23/,200,https://greenturtlekava.co/wp-content/uploads/2025/04/Trivia-Night-at-Green-Turtle-Kava-Bar-1.jpg
https://greenturtlekava.co/event/easter-egg-hunt-april-20/,event,easter-egg-hunt-april-20,Easter Egg Hunt - Green Turtle Kava Bar,"Easter Egg Hunt at Green Turtle Kava Bar! Join the fun with hidden prizes, free drinks, candy, and great vibes for friends and family all night long!",https://greenturtlekava.co/event/easter-egg-hunt-april-20/,200,https://greenturtlekava.co/wp-content/uploads/2025/04/Easter-Egg-Hunt-at-Green-Turtle-Kava-Bar.jpg
https://greenturtlekava.co/event/physical-therapy-night-april-19/,event,physical-therapy-night-april-19,Physical Therapy Night - Green Turtle Kava Bar,"Physical Therapy Night at Green Turtle Kava Bar combined expert advice, healing movement, and chill vibes for a relaxed and educational evening.",https://greenturtlekava.co/event/physical-therapy-night-april-19/,200,https://greenturtlekava.co/wp-content/uploads/2025/04/Physical-Therapy-Night-at-Green-Turtle-Kava-Bar.jpg
https://greenturtlekava.co/event/trivia-night-april-16/,event,trivia-night-april-16,Trivia Night - Green Turtle Kava Bar,"Trivia Night at Green Turtle Kava Bar – chill vibes, smooth kava, and friendly competition. Bring your crew, test your smarts, and have a great time!",https://greenturtlekava.co/event/trivia-night-april-16/,200,https://greenturtlekava.co/wp-content/uploads/2025/04/Trivia-Night-at-Green-Turtle-Kava-Bar.jpg
https://greenturtlekava.co/event/dirty-bingo-april-12/,event,dirty-bingo-april-12,Dirty Bingo - Green Turtle Kava Bar,"Join us for Dirty Bingo at Green Turtle Kava Bar – cheeky laughs, good vibes, and smooth kava. Game night just got a whole lot more fun!",https://greenturtlekava.co/event/dirty-bingo-april-12/,200,https://greenturtlekava.co/wp-content/uploads/2025/04/Dirty-Bingo-at-Green-Turtle-Kava-Bar.jpg
https://greenturtlekava.co/event/open-mic-night-april-7/,event,open-mic-night-april-7,Open Mic Night - Green Turtle Kava Bar,"Join Open Mic Night at The Green Turtle Kava Bar! Showcase your talent, enjoy kava, & connect with a lively crowd for a night of creativity and fun.",https://greenturtlekava.co/event/open-mic-night-april-7/,200,https://greenturtlekava.co/wp-content/uploads/2025/04/open-mic-night.jpg
https://greenturtlekava.co/event/trivia-night-april-2/,event,trivia-night-april-2,Trivia Night - Green Turtle Kava Bar,"Test your knowledge at Trivia Night at Green Turtle Kava Bar! Enjoy fun questions, great company, and a chance to win free tabs. Bring your friends!",https://greenturtlekava.co/event/trivia-night-april-2/,200,https://greenturtlekava.co/wp-content/uploads/2025/04/trivia-night.jpg
https://greenturtlekava.co/event/aura-and-tarot-reading-march-28/,event,aura-and-tarot-reading-march-28,Aura and Tarot Readings - Green Turtle Kava Bar,"Enjoy Aura & Tarot Readings at Green Turtle Kava Bar! Gain insight, explore your energy, and sip kava for a night of spiritual guidance.",https://greenturtlekava.co/event/aura-and-tarot-reading-march-28/,200,https://greenturtlekava.co/wp-content/uploads/2025/03/Aura-and-Tarot-Readings.jpg
https://greenturtlekava.co/event/karaoke-night-march-26/,event,karaoke-night-march-26,Karaoke Night - Green Turtle Kava Bar,"Sing, sip, and shine at Karaoke Night at Green Turtle Kava Bar! Grab the mic, enjoy kava, and have a night filled with music, laughter, and friends!",https://greenturtlekava.co/event/karaoke-night-march-26/,200,https://greenturtlekava.co/wp-content/uploads/2025/03/Karaoke-Night.jpg
https://greenturtlekava.co/event/trivia-night-march-19/,event,trivia-night-march-19,Trivia Night - Green Turtle Kava Bar,"Test your knowledge at Trivia Night at Green Turtle Kava Bar! Enjoy a night of challenging questions, laughter, and kava with friends.",https://greenturtlekava.co/event/trivia-night-march-19/,200,https://greenturtlekava.co/wp-content/uploads/2025/03/Trivia-Night-JPG.jpg
https://greenturtlekava.co/event/nintendo-mario-party-face-off-march-15/,event,nintendo-mario-party-face-off-march-15,Nintendo Mario Party Face-off - Green Turtle Kava Bar,"Join the Nintendo Mario Party Face-Off at Green Turtle Kava Bar! Compete, play mini-games, & enjoy a fun-filled night of gaming, laughter, & kava!",https://greenturtlekava.co/event/nintendo-mario-party-face-off-march-15/,200,https://greenturtlekava.co/wp-content/uploads/2025/03/Nintendo-Mario-Party-Face-off.jpg
https://greenturtlekava.co/event/paint-night-march-12/,event,paint-night-march-12,Paint Night - Green Turtle Kava Bar,"Enjoy Paint Night at Green Turtle Kava Bar! Sip kava, get creative & have fun with friends in relaxed, artistic atmosphere. Let your imagination flow.",https://greenturtlekava.co/event/paint-night-march-12/,200,https://greenturtlekava.co/wp-content/uploads/2025/03/paint-night.jpg
https://greenturtlekava.co/event/trivia-night-march-5/,event,trivia-night-march-5,Trivia Night - Green Turtle Kava Bar,"Test your knowledge at Trivia Night at Green Turtle Kava Bar! Compete, sip kava, and win free tabs in a fun, lively atmosphere.",https://greenturtlekava.co/event/trivia-night-march-5/,200,https://greenturtlekava.co/wp-content/uploads/2025/03/Trivia-night.jpg
https://greenturtlekava.co/event/dirty-bingo-february-26/,event,dirty-bingo-february-26,Dirty Bingo - GREEN TURTLE KAVA BAR,"Dirty Bingo at Green Turtle Kava Bar! Enjoy a wild night of laughs, surprises, & kava. Grab your friends, play, sip, & make unforgettable memories!",https://greenturtlekava.co/event/dirty-bingo-february-26/,200,https://greenturtlekava.co/wp-content/uploads/2025/02/dirty-bingo.jpg
https://greenturtlekava.co/event/trivia-night-february-19/,event,trivia-night-february-19,Trivia Night - Green Turtle Kava Bar,"Trivia Night at Green Turtle Kava Bar! Test your knowledge, compete with friends, and enjoy a fun-filled evening with great vibes and kava.",https://greenturtlekava.co/event/trivia-night-february-19/,200,https://greenturtlekava.co/wp-content/uploads/2025/02/trivianight.jpg
https://greenturtlekava.co/event/aura-tarot-reading-february-15/,event,aura-tarot-reading-february-15,Aura and Tarot Reading - Green Turtle Kava Bar,"Experience Aura & Tarot Readings at Green Turtle Kava Bar! Uncover hidden truths, explore your energy, and enjoy a mystical evening with kava.",https://greenturtlekava.co/event/aura-tarot-reading-february-15/,200,https://greenturtlekava.co/wp-content/uploads/2025/02/Aura-Tarot-Reading.jpg
https://greenturtlekava.co/event/karaoke-night-february-12/,event,karaoke-night-february-12,Karaoke Night - Green Turtle Kava Bar,"Join Karaoke Night at Green Turtle Kava Bar! Sing your favorite songs, enjoy great vibes, and sip on delicious kava for a fun-filled night with friends!",https://greenturtlekava.co/event/karaoke-night-february-12/,200,https://greenturtlekava.co/wp-content/uploads/2025/02/Karaoke-Night.jpg
https://greenturtlekava.co/event/open-mic-february-7/,event,open-mic-february-7,Open Mic - Green Turtle Kava Bar,"Green Turtle Kava Bar’s Open Mic Night! All acts are welcome—bring your music, poetry, comedy, or any creative performance.",https://greenturtlekava.co/event/open-mic-february-7/,200,https://greenturtlekava.co/wp-content/uploads/2025/02/Open-Mic-3.jpg
https://greenturtlekava.co/event/trivia-night-february-5/,event,trivia-night-february-5,Trivia Night - Green Turtle Kava Bar,Join the fun at Green Turtle Kava Bar’s Trivia Night! Compete for free bar tabs while enjoying great vibes and kava drinks.,https://greenturtlekava.co/event/trivia-night-february-5/,200,https://greenturtlekava.co/wp-content/uploads/2025/02/trivia-night-9.jpg
https://greenturtlekava.co/event/trivia-night-january-15/,event,trivia-night-january-15,Trivia Night - Green Turtle Kava Bar,Join the fun at Green Turtle Kava Bar’s Trivia Night! Compete for free bar tabs while enjoying great vibes and kava drinks.,https://greenturtlekava.co/event/trivia-night-january-15/,200,https://greenturtlekava.co/wp-content/uploads/2025/01/trivia-night-8.jpg
https://greenturtlekava.co/event/astrology-readings-january-18/,event,astrology-readings-january-18,Astrology Readings - Green Turtle Kava Bar,Join us at Green Turtle Kava Bar in St Augustine for an exciting Astrology Reading experience. Get an enchanting evening of astrology readings.,https://greenturtlekava.co/event/astrology-readings-january-18/,200,https://greenturtlekava.co/wp-content/uploads/2025/01/astrology.jpg
https://greenturtlekava.co/event/dirty-bingo-january-11/,event,dirty-bingo-january-11,Dirty Bingo - GREEN TURTLE KAVA BAR,Enjoy a lively evening at Green Turtle Kava Bar’s Dirty Bingo! Sip kava and indulge in laughter-filled fun!,https://greenturtlekava.co/event/dirty-bingo-january-11/,200,https://greenturtlekava.co/wp-content/uploads/2025/01/dirty-bingo-3.jpg
